,word1,word2,val
17830,시절,수업,2493
17831,당첨,공부,2493
17832,신청,결과,2493
17833,지하철,인스타,2493
17834,시험,모임,2493
17835,활동,경험,2493
17836,힐링,회사,2493
17837,아이스크림,사고,2493
17838,출발,약속,2493
17839,성공,냄새,2492
17840,대신,구매,2492
17841,대학,가족,2492
17842,추가,식사,2492
17843,당황,다행,2492
17844,주문,그것,2492
17845,선택,그것,2492
17846,왼쪽,느낌,2492
17847,최근,나이,2492
17848,택시,인스타,2492
17849,타임,방문,2492
17850,한강,도착,2492
17851,현실,문제,2491
17852,영화,공원,2491
17853,학교,수강,2491
17854,책,졸업,2491
17855,직원,주일,2491
17856,회사,기념,2491
17857,작품,인생,2491
17858,영화,난리,2491
17859,책,부탁,2491
17860,쇼핑,버스,2491
17861,음료,겨울,2491
17862,학년,주일,2491
17863,학생,버스,2491
17864,포함,오늘,2491
17865,어른,수업,2491
17866,주말,바다,2491
17867,장난,수업,2491
17868,포스팅,사용,2491
17869,출근,설명,2491
17870,이유,공개,2490
17871,포기,타임,2490
17872,정리,이제,2490
17873,인생,가요,2490
17874,일상,여성,2490
17875,인터넷,블로그,2490
17876,후회,중간,2490
17877,카드,전화,2490
17878,인간,애기,2490
17879,책,참여,2490
17880,택시,여름,2490
17881,지금,걸까,2490
17882,카페,숙취,2490
17883,유튜브,관심,2490
17884,상태,동기,2490
17885,회식,주말,2489
17886,타입,갓생,2489
17887,최근,예정,2489
17888,일상,기준,2489
17889,운동,공복,2489
17890,요리,수업,2489
17891,공부,결심,2489
17892,학식,갓생,2489
17893,거기,감성,2488
17894,내용,게임,2488
17895,습관,노력,2488
17896,연애,맛집,2488
17897,푸드,점심,2488
17898,재미,기록,2488
17899,한국,걱정,2488
17900,포즈,인생,2488
17901,일상,세트,2488
17902,입맛,새벽,2488
17903,선생,겨울,2488
17904,조합,일기,2488
17905,선배,새벽,2488
17906,여행,대박,2488
17907,느낌,결론,2488
17908,추억,유튜브,2488
17909,학기,전공,2488
17910,행복,제출,2488
17911,작년,생활,2488
17912,오후,감동,2488
17913,비티,갓생,2488
17914,당황,계획,2488
17915,선물,삼겹살,2488
17916,여행,노래방,2488
17917,텐데,그게,2487
17918,의미,선택,2487
17919,행복,소품,2487
17920,카페,바질,2487
17921,드라마,가족,2487
17922,딸기,가족,2487
17923,할머니,책,2487
17924,초코,예전,2487
17925,정리,완벽,2487
17926,학생,지금,2487
17927,성공,나라,2487
17928,필요,방학,2487
17929,할머니,퇴근,2487
17930,한강,공원,2487
17931,신청,만족,2486
17932,스트레스,버스,2486
17933,이것저것,약속,2486
17934,오늘,연말,2486
17935,김밥,기대,2486
17936,퇴근,검사,2486
17937,예약,가방,2486
17938,일상,돼지,2486
17939,카페,바퀴,2486
17940,필요,시절,2486
17941,베이커리,갓생,2486
17942,노래방,게임,2486
17943,회사,게임,2486
17944,연습,약속,2486
17945,수업,건물,2486
17946,시작,기업,2485
17947,죽음,갓생,2485
17948,도움,노력,2485
17949,아무,떡볶이,2485
17950,정리,다짐,2485
17951,포장,포기,2485
17952,식단,공부,2485
17953,오늘,본격,2485
17954,텐데,순간,2485
17955,필요,대로,2485
17956,주일,대화,2485
17957,물가,갓생,2485
17958,연습,문제,2484
17959,대신,노력,2484
17960,생활,과제,2484
17961,핑크,맛집,2484
17962,카드,여름,2484
17963,점심,대학생,2484
17964,영화,강아지,2484
17965,포카,블로그,2484
17966,여행,결혼,2484
17967,지금,모임,2484
17968,내용,구매,2484
17969,추억,추가,2483
17970,카페,아이폰,2483
17971,양념,시작,2483
17972,수업,바지,2483
17973,직전,노래,2483
17974,의미,그것,2483
17975,예약,사고,2483
17976,피곤,목표,2483
17977,학교,스터디,2483
17978,오늘,마니,2483
17979,편의점,문제,2483
17980,사용,기간,2483
17981,오늘,여기저기,2483
17982,아기,서울,2483
17983,퇴근,부산,2483
17984,편안,오늘,2483
17985,조심,노래,2483
17986,오늘,별거,2483
17987,회사,방법,2482
17988,주변,이해,2482
17989,인생,미니,2482
17990,행복,계단,2482
17991,행복,샤워,2482
17992,출근,인증,2482
17993,코로나,결과,2482
17994,장면,블로그,2482
17995,회사,한국,2482
17996,포스팅,인스타,2482
17997,포장,배달,2482
17998,케이크,거리,2482
17999,커피,의자,2482
18000,이틀,여름,2482
18001,라떼,구매,2482
18002,목표,관리,2482
18003,점심,무료,2482
18004,주일,나라,2482
18005,이유,배경,2482
18006,커피,일본,2482
18007,촬영,점심,2482
18008,시작,도라,2482
18009,포기,방문,2482
18010,중요,과정,2481
18011,약속,내년,2481
18012,신경,도착,2481
18013,유튜브,구매,2481
18014,블로그,무리,2481
18015,반복,문제,2481
18016,에어,선물,2481
18017,이해,선생,2481
18018,한강,선물,2481
18019,포장,샐러드,2481
18020,피곤,동기,2481
18021,일기,라면,2481
18022,친절,걱정,2481
18023,맛집,검사,2481
18024,예약,서비스,2481
18025,공항,갓생,2481
18026,상황,기간,2481
18027,해결,이유,2481
18028,라면,내일,2481
18029,종일,음료,2481
18030,파스타,정리,2481
18031,유튜브,선택,2481
18032,정리,완료,2480
18033,학원,생활,2480
18034,지금,응원,2480
18035,파스타,조합,2480
18036,예상,선물,2480
18037,카레,오늘,2480
18038,전화,노래방,2480
18039,아무,생활,2480
18040,최근,결과,2480
18041,블로그,기숙사,2480
18042,점심,유산소,2480
18043,할머니,출근,2480
18044,커피,배경,2480
18045,상태,다이어트,2480
18046,주일,마라,2480
18047,큰일,시작,2480
18048,점심,수영,2480
18049,학원,인간,2479
18050,카메라,기대,2479
18051,약속,강아지,2479
18052,점심,쓰레기,2479
18053,새벽,데이트,2479
18054,필요,샐러드,2479
18055,이해,이걸,2479
18056,자랑,계획,2479
18057,해결,필요,2479
18058,예상,노래,2479
18059,종류,도착,2479
18060,택시,상태,2479
18061,짜증,상태,2479
18062,마무리,김치,2479
18063,아아,갓생,2479
18064,치킨,사고,2478
18065,안주,기대,2478
18066,해피,시작,2478
18067,참고,부분,2478
18068,발견,개월,2478
18069,쇼핑,기대,2478
18070,이모,공부,2478
18071,순간,떡볶이,2478
18072,교수,게임,2478
18073,필수,책,2478
18074,목표,겨울,2478
18075,필요,시기,2478
18076,연락,겨울,2478
18077,택시,주문,2478
18078,응원,성공,2477
18079,마스크,공부,2477
18080,일상,인정,2477
18081,필수,성공,2477
18082,와플,시작,2477
18083,영화,서비스,2477
18084,회사,공원,2477
18085,기록,관심,2477
18086,포스팅,여름,2477
18087,주문,공간,2477
18088,퇴근,추석,2477
18089,정리,습관,2476
18090,카페,안경,2476
18091,치킨,기념,2476
18092,뭔지,도착,2476
18093,와인,약속,2476
18094,신경,수업,2476
18095,기간,경험,2476
18096,방법,도전,2476
18097,기념,감동,2476
18098,확인,연락,2476
18099,작년,순간,2476
18100,취향,스타일,2476
18101,상태,냄새,2475
18102,학교,충전,2475
18103,진심,인정,2475
18104,초밥,일상,2475
18105,초밥,버스,2475
18106,버거,도착,2475
18107,표정,눈물,2475
18108,후기,겨울,2475
18109,점심,인분,2475
18110,비밀,느낌,2475
18111,코로나,문제,2475
18112,평소,눈물,2475
18113,요리,가족,2475
18114,느낌,내부,2475
18115,텐데,예전,2475
18116,볶음밥,마무리,2475
18117,주문,공원,2475
18118,오픈,상태,2474
18119,크리스마스,도착,2474
18120,피곤,만남,2474
18121,문제,감성,2474
18122,최애,과자,2474
18123,영화,시절,2474
18124,최애,기록,2474
18125,카드,상태,2474
18126,주말,검사,2474
18127,예정,거리,2474
18128,행복,낮잠,2474
18129,책,기상,2474
18130,포장,오후,2474
18131,연휴,공부,2474
18132,주말,도서관,2474
18133,행복,가슴살,2473
18134,마무리,다짐,2473
18135,최근,의미,2473
18136,충전,인생,2473
18137,떡볶이,딸기,2473
18138,주변,그것,2473
18139,침대,버스,2473
18140,크림,식당,2473
18141,메뉴,동기,2473
18142,추가,상황,2473
18143,퇴근,며칠,2473
18144,카페,뭔데,2473
18145,파워,오늘,2473
18146,인증,노래,2473
18147,커피,오른쪽,2473
18148,점심,고고,2473
18149,카페,소바,2473
18150,일기,가방,2473
18151,챌린지,개월,2473
18152,월드컵,갓생,2473
18153,운동,교육,2472
18154,정리,오픈,2472
18155,대신,결과,2472
18156,쿠키,여행,2472
18157,인간,나라,2472
18158,시험,샐러드,2472
18159,카메라,진심,2472
18160,포인트,노래,2472
18161,지하철,중간,2472
18162,체력,눈물,2472
18163,성공,부탁,2472
18164,내일,거리,2472
18165,선물,감정,2472
18166,콘서트,선물,2472
18167,카페,단체,2472
18168,커피,기회,2472
18169,새우,공부,2472
18170,후기,조합,2472
18171,월급,시작,2471
18172,샤워,블로그,2471
18173,완벽,가족,2471
18174,청소,인생,2471
18175,정리,반복,2471
18176,주말,듯이,2471
18177,인간,대화,2471
18178,추가,신청,2471
18179,카페,축구,2471
18180,체력,인간,2471
18181,주말,데이,2471
18182,블로그,도시,2471
18183,아기,발견,2471
18184,진심,계란,2471
18185,학교,불닭,2471
18186,라면,계획,2471
18187,피곤,다이어트,2471
18188,애초,갓생,2471
18189,지금,만남,2470
18190,서울,관심,2470
18191,서울,부족,2470
18192,피자,전화,2470
18193,시절,맛집,2470
18194,카페,과거,2470
18195,방학,걱정,2470
18196,페이지,시작,2470
18197,단골,갓생,2470
18198,운동,그동안,2470
18199,칭찬,만족,2470
18200,행복,별거,2470
18201,시작,구이,2470
18202,선택,방문,2470
18203,원래,떡볶이,2470
18204,신청,내일,2470
18205,여름,알바,2470
18206,설명,발견,2470
18207,오른쪽,노래,2470
18208,파스타,감동,2470
18209,체리,갓생,2470
18210,야채,블로그,2470
18211,전이,갓생,2470
18212,필요,완료,2469
18213,필요,내년,2469
18214,치킨,결과,2469
18215,여행,다짐,2469
18216,작년,기간,2469
18217,포스팅,약속,2469
18218,예정,개월,2469
18219,행복,고딩,2469
18220,예정,떡볶이,2469
18221,결과,게임,2469
18222,표현,단어,2469
18223,대기,노래,2469
18224,피곤,냄새,2469
18225,설탕,갓생,2469
18226,주간일기,주간,2469
18227,노력,거기,2468
18228,학교,운전,2468
18229,추가,부족,2468
18230,주변,선생,2468
18231,축하,계획,2468
18232,인생,이용,2468
18233,음료,딸기,2468
18234,운동,등장,2468
18235,책,성장,2468
18236,눈물,그녀,2468
18237,퇴근,셀카,2468
18238,인스타,기본,2468
18239,주문,소주,2468
18240,커피,당근,2468
18241,취향,노력,2467
18242,미니,느낌,2467
18243,이제,여행,2467
18244,내일,개인,2467
18245,카카오,시작,2467
18246,확인,오후,2467
18247,영어,노력,2467
18248,강아지,가족,2467
18249,헬스,피곤,2467
18250,시작,드라이브,2467
18251,일기,스트레스,2467
18252,포토,시험,2467
18253,블로그,놀이,2467
18254,소스,성공,2467
18255,추억,시절,2467
18256,점심,요새,2467
18257,학기,내용,2467
18258,행복,여기저기,2467
18259,버스,다이어트,2467
18260,마무리,그림,2467
18261,운동,머신,2467
18262,점심,바나나,2467
18263,문제,기본,2467
18264,자전거,오늘,2467
18265,주변,아무,2466
18266,중독,인생,2466
18267,점심,공개,2466
18268,파스타,걱정,2466
18269,일상,본인,2466
18270,학교,공주,2466
18271,포장,조합,2466
18272,운동,요가,2466
18273,학생,새벽,2466
18274,평소,기록,2466
18275,기술,갓생,2466
18276,술집,선물,2466
18277,수업,도리,2466
18278,여행,방법,2466
18279,인생,수준,2465
18280,진로,갓생,2465
18281,행복,남친,2465
18282,행복,목적,2465
18283,케이크,난리,2465
18284,지금,인사,2465
18285,진심,드라마,2465
18286,짜증,영화,2465
18287,행복,매장,2465
18288,시험,대화,2465
18289,오늘,날짜,2465
18290,제주,맛집,2465
18291,순간,관심,2465
18292,첫날,공부,2465
18293,케이크,모임,2465
18294,블로그,낮잠,2465
18295,커피,도넛,2465
18296,선물,고구마,2465
18297,필요,단어,2465
18298,초코,오후,2465
18299,케이크,나이,2465
18300,데이,느낌,2465
18301,라떼,다행,2465
18302,연습,상태,2464
18303,영화,과자,2464
18304,정리,이틀,2464
18305,현대,공부,2464
18306,포장,파스타,2464
18307,점심,스터디,2464
18308,바지,느낌,2464
18309,영화,마라,2464
18310,학교,음악,2464
18311,인스타,드라마,2464
18312,취향,결과,2464
18313,점심,결론,2464
18314,텐데,중간,2464
18315,이틀,마무리,2464
18316,유행,선물,2464
18317,오늘,손가락,2464
18318,일상,도서관,2464
18319,경주,갓생,2464
18320,쿠키,여름,2464
18321,드라마,도착,2464
18322,흥미,블로그,2463
18323,토익,오늘,2463
18324,퇴근,나라,2463
18325,행복,소원,2463
18326,오늘,수능,2463
18327,식당,라떼,2463
18328,후회,케이크,2463
18329,의미,유튜브,2463
18330,인스타,간식,2463
18331,마라,기대,2463
18332,책,부산,2463
18333,여행,설명,2463
18334,해결,커피,2463
18335,메뉴,거트,2463
18336,포기,오전,2463
18337,인생,나무,2463
18338,아무것,가족,2462
18339,흥미,공부,2462
18340,학년,진심,2462
18341,의식,시작,2462
18342,점심,그동안,2462
18343,축하,중간,2462
18344,매력,느낌,2462
18345,포스팅,노래,2462
18346,블로그,남친,2462
18347,추가,최근,2462
18348,주변,만큼,2462
18349,관심,걱정,2462
18350,이유,세계,2462
18351,힐링,최애,2462
18352,다리,내일,2462
18353,지원,점심,2462
18354,전화,알바,2461
18355,기회,기대,2461
18356,스토리,가족,2461
18357,다행,구매,2461
18358,책,레전드,2461
18359,눈물,경험,2461
18360,주문,요리,2461
18361,특징,갓생,2461
18362,수업,드라마,2461
18363,시작,가치,2460
18364,크리스마스,케이크,2460
18365,진심,배달,2460
18366,시험,성적,2460
18367,쿠키,인스타,2460
18368,여행,담날,2460
18369,카페,업무,2460
18370,장난,새벽,2460
18371,약속,마라,2460
18372,오전,예전,2460
18373,책,리뷰,2460
18374,필요,주도,2460
18375,확인,인간,2459
18376,예전,감성,2459
18377,아무,감성,2459
18378,종일,대신,2459
18379,일본,선물,2459
18380,친절,주일,2459
18381,시작,등산,2459
18382,초코,거기,2459
18383,대화,걱정,2459
18384,책,작성,2459
18385,학교,미니,2459
18386,책,소주,2459
18387,텐데,다행,2459
18388,정리,모임,2459
18389,커피,눈치,2459
18390,오전,방문,2459
18391,강사,갓생,2459
18392,직원,방문,2459
18393,회사,퇴사,2458
18394,운동,모양,2458
18395,추억,문제,2458
18396,카드,지금,2458
18397,출근,그녀,2458
18398,목표,나이,2458
18399,설명,만족,2458
18400,시작,개꿀,2458
18401,이해,교수,2458
18402,전화,기록,2458
18403,영화,병원,2458
18404,여름,관심,2458
18405,사용,도움,2458
18406,행복,도시락,2458
18407,방문,감동,2457
18408,옛날,가족,2457
18409,확인,유튜브,2457
18410,인생,오른쪽,2457
18411,집중,발견,2457
18412,인생,삼겹살,2457
18413,유튜브,방법,2457
18414,필요,애기,2457
18415,퇴근,설명,2457
18416,선물,구름,2457
18417,몰입,공부,2456
18418,약속,관심,2456
18419,활동,기간,2456
18420,영화,냄새,2456
18421,파티,취향,2456
18422,커피,야식,2456
18423,정리,대화,2456
18424,영향,시작,2456
18425,여름,나라,2456
18426,주말,아기,2456
18427,당황,감동,2456
18428,주간,일상,2456
18429,여름,내년,2456
18430,서울,레전드,2456
18431,프로,진심,2455
18432,스트레스,목표,2455
18433,행복,푸드,2455
18434,회사,기간,2455
18435,진짜,맛집,2455
18436,현실,진심,2455
18437,티켓,운동,2455
18438,발견,기절,2455
18439,여름,서비스,2455
18440,편지,커피,2454
18441,시작,대회,2454
18442,직장,느낌,2454
18443,우주,갓생,2454
18444,케이크,카톡,2454
18445,중간,애기,2454
18446,크림,겨울,2454
18447,일상,댓글,2454
18448,주변,거리,2454
18449,발견,대박,2454
18450,점심,감정,2454
18451,카페,직장인,2454
18452,코로나,인간,2454
18453,주말,여긴,2454
18454,인생,배우,2454
18455,출발,기대,2454
18456,운동,사온,2454
18457,카페,갤러리,2453
18458,인연,갓생,2453
18459,예전,거리,2453
18460,유튜브,선생,2453
18461,선물,미래,2453
18462,인스타,레전드,2453
18463,콜라,카페,2453
18464,데이트,기대,2453
18465,주말,인증,2453
18466,조명,오늘,2453
18467,챌린지,진심,2453
18468,위치,공부,2452
18469,아무,실패,2452
18470,시험,과자,2452
18471,원래,기간,2452
18472,주도,만족,2452
18473,시험,반복,2452
18474,광고,공부,2452
18475,소고기,선물,2452
